lang,severity,f1,em,chrf,bleu
de,Major,1.0,1.0,82.78087521240532,47.03778723001734
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,0.5714285714285715,0.0,74.92695487446963,34.98330125272251
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,0.7976190476190476,0.25,76.84919526836686,61.599992187113514
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.6666666666666666,0.0,79.6930068379174,34.66806371753173
de,Major,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Minor,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Minor,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Minor,0.8333333333333333,0.5,81.36369061884645,15.163266492815833
de,Major,0.8333333333333333,0.5,81.36369061884645,15.163266492815833
de,Major,0.8333333333333333,0.5,81.36369061884645,15.163266492815833
de,Major,0.8333333333333333,0.5,81.36369061884645,15.163266492815833
de,Major,0.8333333333333333,0.5,81.36369061884645,15.163266492815833
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Minor,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Minor,0.0,0.0,0,0
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.6666666666666666,0.6666666666666666,69.75937706518242,66.6666666666667
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Minor,0.6666666666666666,0.3333333333333333,59.238885135149225,42.50535346915176
de,Minor,0.9642857142857143,0.75,93.79670389216304,89.86508893753404
de,Minor,0.9642857142857143,0.75,93.79670389216304,89.86508893753404
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,0.5,0.5,2.380952380952381,0.0
de,Minor,0.9333333333333335,0.6666666666666666,86.06467557675876,81.00416950437757
de,Minor,0.8409090909090908,0.5,71.74428741982682,64.98688297850849
de,Minor,0.9166666666666666,0.75,90.37804273025552,86.25248541163006
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,0.888888888888889,0.0,68.45549591408616,30.213753973567677
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,0.8333333333333333,0.5,88.63466938897861,67.6776695296637
de,Minor,0.0,0.0,0,0
de,Minor,1.0,1.0,81.41489816799414,62.50000000000001
de,Minor,0.7,0.5,50.74404761904762,50.00000000000002
de,Major,0.4,0.0,62.69112238321679,15.97357760615681
de,Major,0.6666666666666666,0.6666666666666666,77.81499976562101,66.6666666666667
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.6,0.3333333333333333,56.746801848040754,48.76925720663677
de,Major,0.7444444444444445,0.3333333333333333,74.35548257180297,54.78196280535874
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.7361111111111112,0.5,77.5245659356594,66.91282505906916
de,Major,0.8571428571428571,0.0,57.75719955158476,71.65313105737896
de,Major,0.0,0.0,0,0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.5,0.3333333333333333,61.831487914511534,58.26252557016343
de,Major,1.0,1.0,97.11518891182205,75.00000000000001
de,Major,0.29166666666666663,0.0,56.54476088513734,9.831019934925315
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,0.8888888888888888,0.6666666666666666,90.19876140316258,66.6666666666667
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.5833333333333334,0.3333333333333333,53.74125719371423,45.118446353109135
de,Major,0.5833333333333334,0.3333333333333333,53.74125719371423,45.118446353109135
de,Major,0.5833333333333334,0.3333333333333333,53.74125719371423,45.118446353109135
de,Major,0.5833333333333334,0.3333333333333333,53.74125719371423,45.118446353109135
de,Major,0.5833333333333334,0.3333333333333333,53.74125719371423,45.118446353109135
de,Major,1.0,1.0,68.72835497835497,0.0
de,Major,1.0,1.0,68.72835497835497,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,0.25,0.25,17.77380177115036,0.0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.6666666666666666,0.6666666666666666,63.477733519655295,47.09136353706095
de,Major,0.6666666666666666,0.6666666666666666,63.477733519655295,47.09136353706095
de,Major,0.6666666666666666,0.6666666666666666,63.477733519655295,47.09136353706095
de,Major,0.6666666666666666,0.6666666666666666,63.477733519655295,47.09136353706095
de,Major,0.6666666666666666,0.6666666666666666,63.477733519655295,47.09136353706095
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,0.0,0.0,0.0,0.0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Minor,0.811111111111111,0.6666666666666666,80.02685320611154,62.01857699775926
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Minor,0.8800000000000001,0.8,100.0,86.06530659712637
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Critical,0.6681818181818182,0.5,80.61760227748184,57.418779297519684
de,Minor,0.6681818181818182,0.5,80.61760227748184,57.418779297519684
de,Minor,0.9166666666666666,0.75,90.0673488494686,84.1969860292861
de,Minor,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Minor,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Minor,0.45454545454545453,0.3333333333333333,77.67972318076924,19.742745240402325
de,Critical,0.45454545454545453,0.3333333333333333,77.67972318076924,19.742745240402325
de,Minor,0.4488888888888889,0.2,55.02227914515711,34.26704822623385
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Critical,1.0,1.0,2.083333333333333,0.0
de,Minor,0.41666666666666663,0.25,61.350742851728704,20.13347441858066
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,0.8039215686274511,0.3333333333333333,94.06512075531026,70.32484403407717
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,0.8333333333333333,0.5,68.40896036760483,85.8265655286895
de,Minor,1.0,1.0,76.67493796526054,68.39397205857215
de,Minor,0.7926136363636364,0.5,83.3205309213126,61.1840544954037
de,Minor,0.9333333333333332,0.8333333333333334,94.53225175016519,88.21383002285786
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,1.0,1.0,80.90861406113491,50.00000000000002
de,Major,1.0,1.0,80.90861406113491,50.00000000000002
de,Major,1.0,1.0,80.90861406113491,50.00000000000002
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.606060606060606,0.0,63.47008615197745,16.980842417461677
de,Major,0.606060606060606,0.0,63.47008615197745,16.980842417461677
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.39999999999999997,0.2857142857142857,65.05693557328482,38.36652130551026
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.2,0.2,47.609759655021904,0.0
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.6493506493506493,0.0,80.03177702250724,34.788434090458445
de,Major,0.875,0.5,87.1804232659505,57.267884212102764
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Minor,1.0,1.0,100.0,100.00000000000004
de,Major,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Major,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Major,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Major,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Major,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Minor,0.37440191387559807,0.25,10.33329523771547,2.563511905312498
de,Major,0.5555555555555555,0.3333333333333333,40.132158378190475,14.242900213207799
de,Major,0.5555555555555555,0.3333333333333333,40.132158378190475,14.242900213207799
de,Major,0.5555555555555555,0.3333333333333333,40.132158378190475,14.242900213207799
de,Minor,0.5,0.5,70.22233903390817,50.00000000000002
de,Major,0.5,0.5,70.22233903390817,50.00000000000002
de,Minor,0.5,0.5,70.22233903390817,50.00000000000002
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Minor,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.8613636363636363,0.5,88.18563899313969,60.50077246827724
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.5968253968253968,0.0,37.36850516431421,12.137859649466769
de,Major,0.8333333333333334,0.6666666666666666,89.31299994833414,83.33333333333336
de,Major,0.8333333333333334,0.6666666666666666,89.31299994833414,83.33333333333336
de,Major,0.8333333333333334,0.6666666666666666,89.31299994833414,83.33333333333336
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Minor,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,38.33822139386484,33.33333333333335
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Major,0.5,0.5,50.0,50.00000000000002
de,Neutral,1.0,1.0,82.78087521240532,47.03778723001734
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Neutral,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,97.98337377199002,91.08647210401907
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Major,1.0,1.0,100.0,100.00000000000004
de,Neutral,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Minor,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Major,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Major,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Major,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Critical,0.7708333333333333,0.25,85.48752706839812,43.77851079284397
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.3333333333333333,0.3333333333333333,72.61193648848726,33.33333333333335
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.9444444444444444,0.5,65.68545769546228,66.758001150891
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.52,0.2,80.55001659176122,44.261226388505335
de,Major,0.6666666666666666,0.0,79.6930068379174,34.66806371753173
de,Major,0.6666666666666666,0.0,79.6930068379174,34.66806371753173
de,Major,0.6666666666666666,0.0,79.6930068379174,34.66806371753173
de,Major,0.6666666666666666,0.0,79.6930068379174,34.66806371753173
de,Major,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Major,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Major,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Major,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Minor,0.7777777777777778,0.6666666666666666,84.64922145159436,70.22739171996865
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,1.0,1.0,93.44674969029974,77.48893051583666
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Minor,0.41666666666666663,0.25,75.11349895811136,37.50000000000001
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Minor,0.0,0.0,0,0
de,Major,0.0,0.0,0,0
de,Major,0.6666666666666666,0.0,54.62098229734663,0.0
